id_blacklist,name,blacklist
19323,Block mobiles in - FRA,"{""blacklist"" : [{""id"" : 19323, ""name"" : ""Block mobiles in - FRA"", ""vpn_id"" : ""4977""}], ""blacklist_content"" : [{""id"" : 1266352129, ""blacklist_id"" : 19323, ""number"" : ""336*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1266352130, ""blacklist_id"" : 19323, ""number"" : ""337*"", ""number_type"" : ""PUBLIC""}]}"
19341,0184131112,"{""blacklist"" : [{""id"" : 19341, ""name"" : ""0184131112"", ""vpn_id"" : ""10002869""}], ""blacklist_content"" : [{""id"" : 1267531777, ""blacklist_id"" : 19341, ""number"" : ""33184131112"", ""number_type"" : ""PUBLIC""}]}"
19361,DC_zzz4903_AT_00000440,"{""blacklist"" : [{""id"" : 19361, ""name"" : ""DC_zzz4903_AT_00000440"", ""vpn_id"" : ""4903""}], ""blacklist_content"" : [{""id"" : 1268842497, ""blacklist_id"" : 19361, ""number"" : ""0000"", ""number_type"" : ""PRIVATE""}]}"
19401,allBlack,"{""blacklist"" : [{""id"" : 19401, ""name"" : ""allBlack"", ""vpn_id"" : ""7551""}], ""blacklist_content"" : [{""id"" : 1271463937, ""blacklist_id"" : 19401, ""number"" : ""1*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1271463938, ""blacklist_id"" : 19401, ""number"" : ""2*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1271463939, ""blacklist_id"" : 19401, ""number"" : ""3*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1271463940, ""blacklist_id"" : 19401, ""number"" : ""4*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1271463941, ""blacklist_id"" : 19401, ""number"" : ""5*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1271463942, ""blacklist_id"" : 19401, ""number"" : ""6*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1271463943, ""blacklist_id"" : 19401, ""number"" : ""7*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1271463944, ""blacklist_id"" : 19401, ""number"" : ""8*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1271463945, ""blacklist_id"" : 19401, ""number"" : ""9*"", ""number_type"" : ""PUBLIC""}]}"
19550,DC_zzz4903_SE_00000453,"{""blacklist"" : [{""id"" : 19550, ""name"" : ""DC_zzz4903_SE_00000453"", ""vpn_id"" : ""4903""}], ""blacklist_content"" : [{""id"" : 1281228801, ""blacklist_id"" : 19550, ""number"" : ""0000"", ""number_type"" : ""PRIVATE""}]}"
19701,test_ashraf,"{""blacklist"" : [{""id"" : 19701, ""name"" : ""test_ashraf"", ""vpn_id"" : ""3105""}], ""blacklist_content"" : [{""id"" : 1291124737, ""blacklist_id"" : 19701, ""number"" : ""#"", ""number_type"" : ""PRIVATE""}]}"
20021,allBlack,"{""blacklist"" : [{""id"" : 20021, ""name"" : ""allBlack"", ""vpn_id"" : ""7553""}], ""blacklist_content"" : [{""id"" : 1312096257, ""blacklist_id"" : 20021, ""number"" : ""1*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1312096258, ""blacklist_id"" : 20021, ""number"" : ""2*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1312096259, ""blacklist_id"" : 20021, ""number"" : ""3*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1312096260, ""blacklist_id"" : 20021, ""number"" : ""4*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1312096261, ""blacklist_id"" : 20021, ""number"" : ""5*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1312096262, ""blacklist_id"" : 20021, ""number"" : ""6*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1312096263, ""blacklist_id"" : 20021, ""number"" : ""7*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1312096264, ""blacklist_id"" : 20021, ""number"" : ""8*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1312096265, ""blacklist_id"" : 20021, ""number"" : ""9*"", ""number_type"" : ""PUBLIC""}]}"
19761,2002M76898_Allsites,"{""blacklist"" : [{""id"" : 19761, ""name"" : ""2002M76898_Allsites"", ""vpn_id"" : ""4765""}], ""blacklist_content"" : [{""id"" : 1295056897, ""blacklist_id"" : 19761, ""number"" : ""18882522552"", ""number_type"" : ""PUBLIC""}, {""id"" : 1295056898, ""blacklist_id"" : 19761, ""number"" : ""18889921779"", ""number_type"" : ""PUBLIC""}, {""id"" : 1295056899, ""blacklist_id"" : 19761, ""number"" : ""41225184202"", ""number_type"" : ""PUBLIC""}]}"
20184,DC_zzz7026_PT_00000521,"{""blacklist"" : [{""id"" : 20184, ""name"" : ""DC_zzz7026_PT_00000521"", ""vpn_id"" : ""7026""}], ""blacklist_content"" : [{""id"" : 1322778625, ""blacklist_id"" : 20184, ""number"" : ""0000"", ""number_type"" : ""PRIVATE""}]}"
20186,allBlack,"{""blacklist"" : [{""id"" : 20186, ""name"" : ""allBlack"", ""vpn_id"" : ""7554""}], ""blacklist_content"" : [{""id"" : 1322909697, ""blacklist_id"" : 20186, ""number"" : ""1*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1322909698, ""blacklist_id"" : 20186, ""number"" : ""2*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1322909699, ""blacklist_id"" : 20186, ""number"" : ""3*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1322909700, ""blacklist_id"" : 20186, ""number"" : ""4*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1322909701, ""blacklist_id"" : 20186, ""number"" : ""5*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1322909702, ""blacklist_id"" : 20186, ""number"" : ""6*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1322909703, ""blacklist_id"" : 20186, ""number"" : ""7*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1322909704, ""blacklist_id"" : 20186, ""number"" : ""8*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1322909705, ""blacklist_id"" : 20186, ""number"" : ""9*"", ""number_type"" : ""PUBLIC""}]}"
20241,allBlack,"{""blacklist"" : [{""id"" : 20241, ""name"" : ""allBlack"", ""vpn_id"" : ""3966""}], ""blacklist_content"" : [{""id"" : 1326514177, ""blacklist_id"" : 20241, ""number"" : ""1*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1326514178, ""blacklist_id"" : 20241, ""number"" : ""2*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1326514179, ""blacklist_id"" : 20241, ""number"" : ""3*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1326514180, ""blacklist_id"" : 20241, ""number"" : ""4*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1326514181, ""blacklist_id"" : 20241, ""number"" : ""5*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1326514182, ""blacklist_id"" : 20241, ""number"" : ""6*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1326514183, ""blacklist_id"" : 20241, ""number"" : ""7*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1326514184, ""blacklist_id"" : 20241, ""number"" : ""8*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1326514185, ""blacklist_id"" : 20241, ""number"" : ""9*"", ""number_type"" : ""PUBLIC""}]}"
20545,DC_zzz7026_CH_00000573,"{""blacklist"" : [{""id"" : 20545, ""name"" : ""DC_zzz7026_CH_00000573"", ""vpn_id"" : ""7026""}], ""blacklist_content"" : [{""id"" : 1346437121, ""blacklist_id"" : 20545, ""number"" : ""0000"", ""number_type"" : ""PRIVATE""}]}"
20563,DC_zzz7086_BE_00000601,"{""blacklist"" : [{""id"" : 20563, ""name"" : ""DC_zzz7086_BE_00000601"", ""vpn_id"" : ""7086""}], ""blacklist_content"" : [{""id"" : 1347616769, ""blacklist_id"" : 20563, ""number"" : ""0000"", ""number_type"" : ""PRIVATE""}]}"
21022,BCI_Inbound_Block,"{""blacklist"" : [{""id"" : 21022, ""name"" : ""BCI_Inbound_Block"", ""vpn_id"" : ""4765""}], ""blacklist_content"" : [{""id"" : 1377697793, ""blacklist_id"" : 21022, ""number"" : ""18882522552"", ""number_type"" : ""PUBLIC""}, {""id"" : 1377697794, ""blacklist_id"" : 21022, ""number"" : ""18889921779"", ""number_type"" : ""PUBLIC""}, {""id"" : 1377697795, ""blacklist_id"" : 21022, ""number"" : ""4921025357163*"", ""number_type"" : ""PUBLIC""}]}"
20821,DC_zzz4977_TR_00000632,"{""blacklist"" : [{""id"" : 20821, ""name"" : ""DC_zzz4977_TR_00000632"", ""vpn_id"" : ""4977""}], ""blacklist_content"" : [{""id"" : 1364525057, ""blacklist_id"" : 20821, ""number"" : ""0000"", ""number_type"" : ""PRIVATE""}]}"
20828,DC_zzz3737_PE_00000645,"{""blacklist"" : [{""id"" : 20828, ""name"" : ""DC_zzz3737_PE_00000645"", ""vpn_id"" : ""3737""}], ""blacklist_content"" : [{""id"" : 1364983809, ""blacklist_id"" : 20828, ""number"" : ""0000"", ""number_type"" : ""PRIVATE""}]}"
20829,DC_zzz3737_GR_00000648,"{""blacklist"" : [{""id"" : 20829, ""name"" : ""DC_zzz3737_GR_00000648"", ""vpn_id"" : ""3737""}], ""blacklist_content"" : [{""id"" : 1365049345, ""blacklist_id"" : 20829, ""number"" : ""0000"", ""number_type"" : ""PRIVATE""}]}"
20838,DC_zzz3737_LT_00000665,"{""blacklist"" : [{""id"" : 20838, ""name"" : ""DC_zzz3737_LT_00000665"", ""vpn_id"" : ""3737""}], ""blacklist_content"" : [{""id"" : 1365639169, ""blacklist_id"" : 20838, ""number"" : ""0000"", ""number_type"" : ""PRIVATE""}]}"
20989,DC_zzz7026_LT_00000696,"{""blacklist"" : [{""id"" : 20989, ""name"" : ""DC_zzz7026_LT_00000696"", ""vpn_id"" : ""7026""}], ""blacklist_content"" : [{""id"" : 1375535105, ""blacklist_id"" : 20989, ""number"" : ""0000"", ""number_type"" : ""PRIVATE""}]}"
20990,DC_zzz7026_LT_00000697,"{""blacklist"" : [{""id"" : 20990, ""name"" : ""DC_zzz7026_LT_00000697"", ""vpn_id"" : ""7026""}], ""blacklist_content"" : [{""id"" : 1375600641, ""blacklist_id"" : 20990, ""number"" : ""0000"", ""number_type"" : ""PRIVATE""}]}"
20991,DC_zzz7026_EE_00000700,"{""blacklist"" : [{""id"" : 20991, ""name"" : ""DC_zzz7026_EE_00000700"", ""vpn_id"" : ""7026""}], ""blacklist_content"" : [{""id"" : 1375666177, ""blacklist_id"" : 20991, ""number"" : ""0000"", ""number_type"" : ""PRIVATE""}]}"
20992,DC_zzz7026_EE_00000701,"{""blacklist"" : [{""id"" : 20992, ""name"" : ""DC_zzz7026_EE_00000701"", ""vpn_id"" : ""7026""}], ""blacklist_content"" : [{""id"" : 1375731713, ""blacklist_id"" : 20992, ""number"" : ""0000"", ""number_type"" : ""PRIVATE""}]}"
20993,DC_zzz7026_LV_00000704,"{""blacklist"" : [{""id"" : 20993, ""name"" : ""DC_zzz7026_LV_00000704"", ""vpn_id"" : ""7026""}], ""blacklist_content"" : [{""id"" : 1375797249, ""blacklist_id"" : 20993, ""number"" : ""0000"", ""number_type"" : ""PRIVATE""}]}"
20994,DC_zzz7026_LV_00000705,"{""blacklist"" : [{""id"" : 20994, ""name"" : ""DC_zzz7026_LV_00000705"", ""vpn_id"" : ""7026""}], ""blacklist_content"" : [{""id"" : 1375862785, ""blacklist_id"" : 20994, ""number"" : ""0000"", ""number_type"" : ""PRIVATE""}]}"
21001,testinboundGuyLias,"{""blacklist"" : [{""id"" : 21001, ""name"" : ""testinboundGuyLias"", ""vpn_id"" : ""3105""}], ""blacklist_content"" : [{""id"" : 1376321537, ""blacklist_id"" : 21001, ""number"" : ""32496596405*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1376321538, ""blacklist_id"" : 21001, ""number"" : ""33608969704*"", ""number_type"" : ""PUBLIC""}]}"
21088,allBlack,"{""blacklist"" : [{""id"" : 21088, ""name"" : ""allBlack"", ""vpn_id"" : ""3991""}], ""blacklist_content"" : [{""id"" : 1382023169, ""blacklist_id"" : 21088, ""number"" : ""1*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1382023170, ""blacklist_id"" : 21088, ""number"" : ""2*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1382023171, ""blacklist_id"" : 21088, ""number"" : ""3*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1382023172, ""blacklist_id"" : 21088, ""number"" : ""4*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1382023173, ""blacklist_id"" : 21088, ""number"" : ""5*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1382023174, ""blacklist_id"" : 21088, ""number"" : ""6*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1382023175, ""blacklist_id"" : 21088, ""number"" : ""7*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1382023176, ""blacklist_id"" : 21088, ""number"" : ""8*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1382023177, ""blacklist_id"" : 21088, ""number"" : ""9*"", ""number_type"" : ""PUBLIC""}]}"
21023,EDI_Inbound_Block,"{""blacklist"" : [{""id"" : 21023, ""name"" : ""EDI_Inbound_Block"", ""vpn_id"" : ""4765""}], ""blacklist_content"" : [{""id"" : 1377763329, ""blacklist_id"" : 21023, ""number"" : ""18882522552"", ""number_type"" : ""PUBLIC""}, {""id"" : 1377763330, ""blacklist_id"" : 21023, ""number"" : ""18889921779"", ""number_type"" : ""PUBLIC""}, {""id"" : 1377763331, ""blacklist_id"" : 21023, ""number"" : ""441291676229*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1377763332, ""blacklist_id"" : 21023, ""number"" : ""441343432992*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1377763333, ""blacklist_id"" : 21023, ""number"" : ""441495244221*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1377763334, ""blacklist_id"" : 21023, ""number"" : ""441666266727*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1377763335, ""blacklist_id"" : 21023, ""number"" : ""441823480243*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1377763336, ""blacklist_id"" : 21023, ""number"" : ""441928576057*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1377763337, ""blacklist_id"" : 21023, ""number"" : ""447369364960*"", ""number_type"" : ""PUBLIC""}]}"
21024,HB BLK TST1,"{""blacklist"" : [{""id"" : 21024, ""name"" : ""HB BLK TST1"", ""vpn_id"" : ""3190""}], ""blacklist_content"" : [{""id"" : 1377828865, ""blacklist_id"" : 21024, ""number"" : ""447770651640"", ""number_type"" : ""PUBLIC""}]}"
21041,Accor_2009M47277_LR,"{""blacklist"" : [{""id"" : 21041, ""name"" : ""Accor_2009M47277_LR"", ""vpn_id"" : ""3520""}], ""blacklist_content"" : [{""id"" : 1378942977, ""blacklist_id"" : 21041, ""number"" : ""491520281319*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1378942978, ""blacklist_id"" : 21041, ""number"" : ""491522395669*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1378942979, ""blacklist_id"" : 21041, ""number"" : ""491762315159*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1378942980, ""blacklist_id"" : 21041, ""number"" : ""493334526210*"", ""number_type"" : ""PUBLIC""}]}"
21042,allBlack,"{""blacklist"" : [{""id"" : 21042, ""name"" : ""allBlack"", ""vpn_id"" : ""7139""}], ""blacklist_content"" : [{""id"" : 1379008513, ""blacklist_id"" : 21042, ""number"" : ""1*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1379008514, ""blacklist_id"" : 21042, ""number"" : ""2*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1379008515, ""blacklist_id"" : 21042, ""number"" : ""3*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1379008516, ""blacklist_id"" : 21042, ""number"" : ""4*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1379008517, ""blacklist_id"" : 21042, ""number"" : ""5*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1379008518, ""blacklist_id"" : 21042, ""number"" : ""6*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1379008519, ""blacklist_id"" : 21042, ""number"" : ""7*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1379008520, ""blacklist_id"" : 21042, ""number"" : ""8*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1379008521, ""blacklist_id"" : 21042, ""number"" : ""9*"", ""number_type"" : ""PUBLIC""}]}"
21061,BlockInboundCalls-ZUR,"{""blacklist"" : [{""id"" : 21061, ""name"" : ""BlockInboundCalls-ZUR"", ""vpn_id"" : ""7032""}], ""blacklist_content"" : [{""id"" : 1380253697, ""blacklist_id"" : 21061, ""number"" : ""12627322001*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1380253698, ""blacklist_id"" : 21061, ""number"" : ""41319398888*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1380253699, ""blacklist_id"" : 21061, ""number"" : ""41435080232*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1380253700, ""blacklist_id"" : 21061, ""number"" : ""41625448773*"", ""number_type"" : ""PUBLIC""}, {""id"" : 1380253701, ""blacklist_id"" : 21061, ""number"" : ""41799228271*"", ""number_type"" : ""PUBLIC""}]}"
