id_announcement,name,announcement
27582,SVAIPP10008140D006P1,"{""id"" : 27582, ""name"" : ""SVAIPP10008140D006P1"", ""vpn_id"" : 10008140, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110008140"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10008140/SVAIPP10008140D006P1.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
27621,SVAIPP10003728F43,"{""id"" : 27621, ""name"" : ""SVAIPP10003728F43"", ""vpn_id"" : 10003728, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510003728"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10003728/SVAIPP10003728F43.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
32804,SVAIPP10008187F8,"{""id"" : 32804, ""name"" : ""SVAIPP10008187F8"", ""vpn_id"" : 10008187, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510008187"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10008187/SVAIPP10008187F8.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
521,SVAIPP10003860A005N4,"{""id"" : 521, ""name"" : ""SVAIPP10003860A005N4"", ""vpn_id"" : 10003860, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110003860"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10003860/SVAIPP10003860A005N4.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
27221,SVAIPP10003860A005R14,"{""id"" : 27221, ""name"" : ""SVAIPP10003860A005R14"", ""vpn_id"" : 10003860, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110003860"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10003860/SVAIPP10003860A005R14.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
27241,SVAIPP10003957F10,"{""id"" : 27241, ""name"" : ""SVAIPP10003957F10"", ""vpn_id"" : 10003957, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510003957"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10003957/SVAIPP10003957F10.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
27382,SVAIPP10004796D006P17,"{""id"" : 27382, ""name"" : ""SVAIPP10004796D006P17"", ""vpn_id"" : 10004796, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110004796"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10004796/SVAIPP10004796D006P17.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
35484,SVAIPAA100039633,"{""id"" : 35484, ""name"" : ""SVAIPAA100039633"", ""vpn_id"" : 10003963, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110003963"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10003963/SVAIPAA100039633.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
27183,SVAIPP10003728A009P32,"{""id"" : 27183, ""name"" : ""SVAIPP10003728A009P32"", ""vpn_id"" : 10003728, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110003728"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10003728/SVAIPP10003728A009P32.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
27082,SVAIPP10003860D006P10,"{""id"" : 27082, ""name"" : ""SVAIPP10003860D006P10"", ""vpn_id"" : 10003860, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110003860"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10003860/SVAIPP10003860D006P10.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
27284,SVAIPP10003957D025P14,"{""id"" : 27284, ""name"" : ""SVAIPP10003957D025P14"", ""vpn_id"" : 10003957, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110003957"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10003957/SVAIPP10003957D025P14.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
754,SVAIPP10004077D012P15,"{""id"" : 754, ""name"" : ""SVAIPP10004077D012P15"", ""vpn_id"" : 10004077, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110004077"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10004077/SVAIPP10004077D012P15.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
27223,SVAIPP10003957F16,"{""id"" : 27223, ""name"" : ""SVAIPP10003957F16"", ""vpn_id"" : 10003957, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510003957"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10003957/SVAIPP10003957F16.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
27285,SVAIPP10003957F15,"{""id"" : 27285, ""name"" : ""SVAIPP10003957F15"", ""vpn_id"" : 10003957, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510003957"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10003957/SVAIPP10003957F15.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
741,SVAIPP10004077D006P1,"{""id"" : 741, ""name"" : ""SVAIPP10004077D006P1"", ""vpn_id"" : 10004077, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110004077"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10004077/SVAIPP10004077D006P1.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
751,SVAIPP10004077D012P12,"{""id"" : 751, ""name"" : ""SVAIPP10004077D012P12"", ""vpn_id"" : 10004077, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110004077"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10004077/SVAIPP10004077D012P12.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
745,SVAIPP10004077D012P5,"{""id"" : 745, ""name"" : ""SVAIPP10004077D012P5"", ""vpn_id"" : 10004077, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110004077"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10004077/SVAIPP10004077D012P5.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
34301,SVAIPP10010810F1,"{""id"" : 34301, ""name"" : ""SVAIPP10010810F1"", ""vpn_id"" : 10010810, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510010810"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10010810/SVAIPP10010810F1.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
753,SVAIPP10004077D006P14,"{""id"" : 753, ""name"" : ""SVAIPP10004077D006P14"", ""vpn_id"" : 10004077, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110004077"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10004077/SVAIPP10004077D006P14.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
752,SVAIPP10004077D012P13,"{""id"" : 752, ""name"" : ""SVAIPP10004077D012P13"", ""vpn_id"" : 10004077, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110004077"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10004077/SVAIPP10004077D012P13.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
35662,SVAIPAA100116982,"{""id"" : 35662, ""name"" : ""SVAIPAA100116982"", ""vpn_id"" : 10011698, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110011698"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10011698/SVAIPAA100116982.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
742,SVAIPP10004077D012P2,"{""id"" : 742, ""name"" : ""SVAIPP10004077D012P2"", ""vpn_id"" : 10004077, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110004077"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10004077/SVAIPP10004077D012P2.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
27193,SVAIPP10003728A005P42,"{""id"" : 27193, ""name"" : ""SVAIPP10003728A005P42"", ""vpn_id"" : 10003728, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110003728"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10003728/SVAIPP10003728A005P42.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
561,SVAIPP10003860A005R7,"{""id"" : 561, ""name"" : ""SVAIPP10003860A005R7"", ""vpn_id"" : 10003860, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110003860"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10003860/SVAIPP10003860A005R7.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
