vpn_code,id_equip,data
5116,81141,"{""id"" : 81141, ""name"" : ""2330276"", ""t1t7"" : ""2330276"", ""vpn_id"" : ""5116"", ""id_default_site"" : 5251, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4526,169901,"{""id"" : 169901, ""name"" : ""CCVPaaS_LAC_2388023"", ""t1t7"" : ""2388023"", ""vpn_id"" : ""4526"", ""id_default_site"" : 257256, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_USA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10001208,72382,"{""id"" : 72382, ""name"" : ""2325266"", ""t1t7"" : ""2325266"", ""vpn_id"" : ""10001208"", ""id_default_site"" : 75142, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003919,70932,"{""id"" : 70932, ""name"" : ""5105042"", ""t1t7"" : ""5105042"", ""vpn_id"" : ""10003919"", ""id_default_site"" : 429274, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4847,51095,"{""id"" : 51095, ""name"" : ""PHMNL08"", ""t1t7"" : ""2365049"", ""vpn_id"" : ""4847"", ""id_default_site"" : 40810, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 10, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000727,82862,"{""id"" : 82862, ""name"" : ""2316075"", ""t1t7"" : ""2316075"", ""vpn_id"" : ""10000727"", ""id_default_site"" : 91893, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000156,1541,"{""id"" : 1541, ""name"" : ""2300383"", ""t1t7"" : ""2300383"", ""vpn_id"" : ""10000156"", ""id_default_site"" : 5572, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10001106,70813,"{""id"" : 70813, ""name"" : ""2218481"", ""t1t7"" : ""2218481"", ""vpn_id"" : ""10001106"", ""id_default_site"" : 428516, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4756,62041,"{""id"" : 62041, ""name"" : ""MVP_CH1_JXSP533"", ""t1t7"" : ""2368503"", ""vpn_id"" : ""4756"", ""id_default_site"" : 380876, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 10, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_MYS_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3816,90141,"{""id"" : 90141, ""name"" : ""2330701"", ""t1t7"" : ""2330701"", ""vpn_id"" : ""3816"", ""id_default_site"" : 63295, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10001029,59761,"{""id"" : 59761, ""name"" : ""2320448"", ""t1t7"" : ""2320448"", ""vpn_id"" : ""10001029"", ""id_default_site"" : 63284, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7037,55074,"{""id"" : 55074, ""name"" : ""Montreal"", ""t1t7"" : ""2370129"", ""vpn_id"" : ""7037"", ""id_default_site"" : 315503, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 20, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_AUT_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10005069,66785,"{""id"" : 66785, ""name"" : ""2245370"", ""t1t7"" : ""2245370"", ""vpn_id"" : ""10005069"", ""id_default_site"" : 402276, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002314,56331,"{""id"" : 56331, ""name"" : ""2336600"", ""t1t7"" : ""2336600"", ""vpn_id"" : ""10002314"", ""id_default_site"" : 341747, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 10, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4765,65159,"{""id"" : 65159, ""name"" : ""BYOC-OBS-EU-PROD"", ""t1t7"" : ""8930008"", ""vpn_id"" : ""4765"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 175, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10008240,16421,"{""id"" : 16421, ""name"" : ""2223319"", ""t1t7"" : ""2223319"", ""vpn_id"" : ""10008240"", ""id_default_site"" : 135501, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002539,70970,"{""id"" : 70970, ""name"" : ""2215056"", ""t1t7"" : ""2215056"", ""vpn_id"" : ""10002539"", ""id_default_site"" : 429515, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10006307,68168,"{""id"" : 68168, ""name"" : ""5104016"", ""t1t7"" : ""5104016"", ""vpn_id"" : ""10006307"", ""id_default_site"" : 411453, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002439,100301,"{""id"" : 100301, ""name"" : ""2340572"", ""t1t7"" : ""2340572"", ""vpn_id"" : ""10002439"", ""id_default_site"" : 121913, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7558,62351,"{""id"" : 62351, ""name"" : ""APA_MSFT_Trunk"", ""t1t7"" : ""2365227"", ""vpn_id"" : ""7558"", ""id_default_site"" : 382163, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 65, ""scl_id"" : null, ""number_pre_analysis_name"" : ""SGP_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003845,63648,"{""id"" : 63648, ""name"" : ""2214475"", ""t1t7"" : ""2214475"", ""vpn_id"" : ""10003845"", ""id_default_site"" : 376839, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002818,66260,"{""id"" : 66260, ""name"" : ""2218539"", ""t1t7"" : ""2218539"", ""vpn_id"" : ""10002818"", ""id_default_site"" : 397926, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3105,71423,"{""id"" : 71423, ""name"" : ""MCC_PBOM2118"", ""t1t7"" : ""2405078"", ""vpn_id"" : ""3105"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 100, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003557,149081,"{""id"" : 149081, ""name"" : ""2235709"", ""t1t7"" : ""2235709"", ""vpn_id"" : ""10003557"", ""id_default_site"" : 229738, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10005383,72242,"{""id"" : 72242, ""name"" : ""2214938"", ""t1t7"" : ""2214938"", ""vpn_id"" : ""10005383"", ""id_default_site"" : 438251, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
5533,179804,"{""id"" : 179804, ""name"" : ""2350833"", ""t1t7"" : ""2350833"", ""vpn_id"" : ""5533"", ""id_default_site"" : 31733, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10018698,67376,"{""id"" : 67376, ""name"" : ""2214871"", ""t1t7"" : ""2214871"", ""vpn_id"" : ""10018698"", ""id_default_site"" : 405991, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003845,179521,"{""id"" : 179521, ""name"" : ""2240705"", ""t1t7"" : ""2240705"", ""vpn_id"" : ""10003845"", ""id_default_site"" : 270273, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002046,55393,"{""id"" : 55393, ""name"" : ""2223060"", ""t1t7"" : ""2223060"", ""vpn_id"" : ""10002046"", ""id_default_site"" : 337437, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000904,50016,"{""id"" : 50016, ""name"" : ""2320656"", ""t1t7"" : ""2320656"", ""vpn_id"" : ""10000904"", ""id_default_site"" : 316234, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10004613,68690,"{""id"" : 68690, ""name"" : ""2218717"", ""t1t7"" : ""2218717"", ""vpn_id"" : ""10004613"", ""id_default_site"" : 414853, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002068,92821,"{""id"" : 92821, ""name"" : ""2325917"", ""t1t7"" : ""2325917"", ""vpn_id"" : ""10002068"", ""id_default_site"" : 110673, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10007373,55114,"{""id"" : 55114, ""name"" : ""2250634"", ""t1t7"" : ""2250634"", ""vpn_id"" : ""10007373"", ""id_default_site"" : 336253, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10007584,67516,"{""id"" : 67516, ""name"" : ""2251266"", ""t1t7"" : ""2251266"", ""vpn_id"" : ""10007584"", ""id_default_site"" : 407021, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000343,49501,"{""id"" : 49501, ""name"" : ""2320000"", ""t1t7"" : ""2320000"", ""vpn_id"" : ""10000343"", ""id_default_site"" : 53893, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002165,7638,"{""id"" : 7638, ""name"" : ""2230001"", ""t1t7"" : ""2230001"", ""vpn_id"" : ""10002165"", ""id_default_site"" : 21251, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002394,174544,"{""id"" : 174544, ""name"" : ""2341098"", ""t1t7"" : ""2341098"", ""vpn_id"" : ""10002394"", ""id_default_site"" : 264345, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10012979,70744,"{""id"" : 70744, ""name"" : ""2315016"", ""t1t7"" : ""2315016"", ""vpn_id"" : ""10012979"", ""id_default_site"" : 427918, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10008396,69692,"{""id"" : 69692, ""name"" : ""2315669"", ""t1t7"" : ""2315669"", ""vpn_id"" : ""10008396"", ""id_default_site"" : 421158, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10004466,50209,"{""id"" : 50209, ""name"" : ""2351178"", ""t1t7"" : ""2351178"", ""vpn_id"" : ""10004466"", ""id_default_site"" : 316962, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4574,145984,"{""id"" : 145984, ""name"" : ""PKUL1655"", ""t1t7"" : ""2395188"", ""vpn_id"" : ""4574"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 20, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_MYS_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
5203,3761,"{""id"" : 3761, ""name"" : ""2315497"", ""t1t7"" : ""2315497"", ""vpn_id"" : ""5203"", ""id_default_site"" : 27511, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7352,73649,"{""id"" : 73649, ""name"" : ""wbx_EUR_0025877471"", ""t1t7"" : ""8860164"", ""vpn_id"" : ""7352"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 250, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003350,138565,"{""id"" : 138565, ""name"" : ""2235430"", ""t1t7"" : ""2235430"", ""vpn_id"" : ""10003350"", ""id_default_site"" : 216194, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3993,99967,"{""id"" : 99967, ""name"" : ""PXKT069_2390092"", ""t1t7"" : ""2390092"", ""vpn_id"" : ""3993"", ""id_default_site"" : 54916, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 10, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_HKG_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10012979,60978,"{""id"" : 60978, ""name"" : ""2316647"", ""t1t7"" : ""2316647"", ""vpn_id"" : ""10012979"", ""id_default_site"" : 359887, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003548,144905,"{""id"" : 144905, ""name"" : ""2235690"", ""t1t7"" : ""2235690"", ""vpn_id"" : ""10003548"", ""id_default_site"" : 223994, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
